d_t,tau_t,n_t,v_t
648.8762320163703,0,0,0
648.7623829455373,0,0,0.6828238925524456
649.0121759227851,0,0,-1.4981642960161563
646.2799038037812,0,0,16.38714018621609
640.2613099545472,0,0,36.09726148625719
703.509331251819,0,0,-379.3378354557961
737.3448614812042,0,0,-202.9327801163602
749.6171324930723,0,0,-73.60446423910085
746.6823518476587,0,0,17.601710136294713
730.629598105825,0,0,96.27837729359534
703.5694205829476,0,0,162.29676372532907
674.7506663594165,0,0,172.84404513313052
640.1681828825624,0,0,207.4127246627639
603.0839937768292,0,0,222.4170137889996
563.9165305218296,0,0,234.9117083301836
521.3155421189082,0,0,255.50470034607602
477.75795225820343,0,0,261.2420359804011
434.8474430542578,0,0,257.36108965724867
390.34401661634274,0,0,266.9148079112021
346.0199518353726,0,0,265.83906417545035
299.4497747551301,0,0,279.31040067453165
254.17058465586308,0,0,271.56754648051464
212.8046498236595,0,0,248.0973137025311
175.9308506908338,0.16673269941891178,1,221.1551738881237
146.4318252112318,0.33346539883782356,1,176.9240561834031
128.32140518357988,0.5001980982567353,1,108.61948550445963
121.52294789880101,0.6669307976756471,1,40.77458895868963
126.13441541455275,0.8336634970945589,1,-27.65784715189876
140.25213017342995,1.0003961965134707,1,-84.67274150829161
162.1928638856671,1.1671288959323824,1,-131.5922658764829
189.26625645994363,1.3338615953512942,1,-162.37602263162134
221.24208235625107,0,1,-191.77897321729895
256.38429471097936,0,1,-210.76976788119018
292.08149071190394,0,1,-214.09835098534725
330.28512595316516,0,1,-229.13103053214257
369.73269127808265,0,1,-236.59165516061407
408.76225024993266,0,1,-234.08461032463228
447.85980718086995,0,1,-234.49243649984723
486.8344297118743,0,1,-233.75512222159594
522.8003821199618,0,1,-215.71025079923848
559.8581071315629,0,1,-222.25829210918278
600.2237505073914,0,1,-242.09794189447422
637.9718236813554,0,1,-226.3987406520837
673.6863298911902,0,1,-214.20217110563877
709.335515918205,0,1,-213.81040522499504
743.9755113361699,0,1,-207.75765964739017
775.5156064021485,0,1,-189.16562363531855
808.5372792610522,0,1,-198.0515698119752
840.5691193787452,0,1,-192.11492544251223
869.5445885518087,0,1,-173.7839624383659
895.1789952526655,0,1,-153.74552676347506
916.8862024028504,0,1,-130.19166141877233
944.0932432252761,0,1,-163.17759454052077
970.0668940314584,0,1,-155.78018527082216
991.9092972554486,0,1,-131.00251660360647
1009.9534392064796,0,1,-108.22197453719384
1024.9498968831012,0,1,-89.94311091277535
1036.0333755758484,0,1,-66.47453517741086
1043.111890574168,0,1,-42.45426975625843
1048.165472180695,0,1,-30.309481128413246
1050.9770445472925,0,1,-16.862753235546172
1050.2745117693978,0,1,4.2135272825494585
1046.2317871870148,0,1,24.24674102004293
1038.669385785817,0,1,45.3564383444513
1027.2888186804137,0,1,68.25635970068429
1011.4433203834056,0,1,95.03533711282752
990.8838067376332,0,1,123.30822758478322
961.1994862031182,0,1,178.03538620780003
923.7011008280973,0,1,224.90120717596704
886.7998697386774,0,1,221.31970044284137
855.4486062138584,0,1,188.0330830969741
829.7554716164846,0,1,154.0977545911404
809.3323704754206,0,1,122.4900767050585
791.5235827444972,0,1,106.81040847410074
775.911403922047,0,1,93.63597468799391
763.0891668977468,0,1,76.90295346376323
753.6371904320305,0,1,56.68939865220147
747.709859136133,0,1,35.549903027751114
743.8611169595058,0,1,23.08330753379884
740.8081110312806,0,1,18.31078090179875
739.2036970181408,0,1,9.622671609896871
739.5466856326233,0,1,-2.0571166644445347
740.2120328061802,0,1,-3.99050201835496
738.8433770610034,0,1,8.208682219785445
738.5919573290861,0,1,1.507920958477347
737.8532263428356,0,1,4.43063051713973
737.114730519477,0,1,4.429220098590917
738.8356187949497,0,1,-10.321240413369747
739.4880082547598,0,1,-3.91278652648108
738.2519340709572,0,1,7.413507896834629
736.3332499676131,0,1,11.507545370709812
735.1862978892588,0,1,6.878987039445093
734.8526010878503,0,1,2.001387865556267
734.9744532036053,0,1,-0.7308231449481191
733.999982105823,0,1,5.844511011807804
733.3296621871812,0,1,4.020326672440731
734.760044572814,0,1,-8.578895385355757
737.0224601847618,0,1,-13.569117634589453
738.4027044352489,0,1,-8.278185714604412
738.8818185367348,0,1,-2.8735461199616603
738.8096284177357,0,1,0.4329691731182146
738.7508443448444,0,1,0.3525647524220288
739.120731498037,0,1,-2.218443979385767
739.180580604501,0,1,-0.3589524230852166
739.0607119067387,0,1,0.7189273500641794
739.6763132447281,0,1,-3.6921452128761927
740.6361539055711,0,1,-5.75676315556646
741.3277259163882,0,1,-4.1477887254711945
742.0583842381646,0,1,-4.382213712864353
742.9008037345723,0,1,-5.052515189543335
741.8168135009424,0,1,6.50136558340206
740.4177578040226,0,1,8.391009692734311
739.4839208371867,0,1,5.600802782480247
738.7947846461504,0,1,4.133179594872492
738.4841809102687,0,1,1.8628843470070817
737.8980597537483,0,1,3.515334175978484
737.5984130355093,0,1,1.7971682776278781
737.9540549470763,0,1,-2.1330063797110093
738.3055373722985,0,1,-2.108059345570474
739.0210459121342,0,1,-4.291351020701695
739.2275735184091,0,1,-1.2386748789810451
739.0828621347629,0,1,0.8679244332431991
739.2298884646448,0,1,-0.881808609794629
740.0896134092743,0,1,-5.156306757017687
740.1860507894687,0,1,-0.5783951230352574
740.0308939950564,0,1,0.9305720770612034
