d_t,tau_t,n_t,v_t
844.8140468718767,0,0,0
844.490991925987,0,0,1.5494813062053168
844.2920502061646,0,0,0.9541920958375709
844.3988373351567,0,0,-0.51218736076275
842.9169804006187,0,0,7.107489446459058
808.3144632574067,0,0,165.9654314017693
786.1425218580567,0,0,106.34416577638281
771.8425068850204,0,0,68.58773147135948
761.0783569233625,0,0,51.628521262371066
754.2025661458953,0,0,32.97862921034694
748.396496296595,0,0,27.84788410911745
742.4723062452512,0,0,28.41442873962232
737.8353743411777,0,0,22.24030120858251
733.8332895392557,0,0,19.195358762729516
730.8879352319466,0,0,14.12692019544336
728.7932358671763,0,0,10.046890007806914
726.0132347241646,0,0,13.33383022650617
723.8816380205911,0,0,10.223862183753194
724.9837562818318,0,0,-5.286133720432431
727.220092778788,0,0,-10.726229827174784
729.1490159400456,0,0,-9.251770999029615
729.6916753344403,0,0,-2.6027788707449533
732.5016870875337,0,0,-13.477771311144885
735.7437008045574,0,0,-15.549799539998137
736.8375474735997,0,0,-5.246460353263585
738.1909852226217,0,0,-6.491547391255413
739.1412182372882,0,0,-4.557640461779351
739.7358864839929,0,0,-2.852231000906895
739.4604969544857,0,0,1.320861770807638
740.7200712009899,0,0,-6.041346134976983
740.2715802055105,0,0,2.151115227729623
740.3072838494323,0,0,-0.1712468096344884
739.5439444855889,0,0,3.6612349992313056
739.1965948289727,0,0,1.6660069950683043
738.3697545657075,0,0,3.965806892753402
739.4196901168851,0,0,-5.035847709403979
740.9251855021081,0,0,-7.2208674891420745
739.8016640391257,0,0,5.38879074956523
739.0038781167767,0,0,3.826452400006617
739.2634822564517,0,0,-1.2451496767277141
740.4719469829969,0,0,-5.796207508396391
740.437081062336,0,0,0.16722880418650402
739.489765205363,0,0,4.543648782126222
737.825286624059,0,0,7.983404925769064
737.3178988996788,0,0,2.4336039547703057
736.5660425125756,0,0,3.606158740455599
738.4512405127053,0,0,-9.042050266873959
738.698355771264,0,0,-1.1852487587219955
738.5701392050287,0,0,0.6149702242766872
738.3310920331494,0,0,1.146551473180974
738.4012289731618,0,0,-0.3364005993604344
739.8760379134085,0,0,-7.073684870675551
740.3345231889983,0,0,-2.1990511915563293
740.835901275408,0,0,-2.4047796887717516
741.6479045180378,0,0,-3.8946434996311323
742.2441274632326,0,0,-2.859687863208341
741.9763614263063,0,0,1.284296909652383
743.3626064132982,0,0,-6.648902053640865
742.4174865711607,0,0,4.5331159486902575
742.0494495783905,0,0,1.765230489565451
741.8858121565509,0,0,0.7848606850389559
741.8142200383138,0,0,0.3433801286479307
740.5027304914065,0,0,6.2903495584013935
739.5914095022868,0,0,4.371005163548285
739.8497902625498,0,0,-1.2392819333200955
740.4100106098864,0,0,-2.6870071688989676
739.6373871923366,0,0,3.7057644758630226
738.4697566488072,0,0,5.6003528897248565
737.2278453385105,0,0,5.95662869042352
735.9908213651944,0,0,5.933187361371371
735.1240902279688,0,0,4.157137080624259
735.5686375623931,0,0,-2.1322000891109942
736.4680248009727,0,0,-4.313766840439011
737.5168483256336,0,0,-5.030514052323211
738.9356509629241,0,0,-6.805059608736391
739.1324514493864,0,0,-0.9439220129740665
738.5456777640868,0,0,2.8143660015513174
738.1565987378218,0,0,1.866155233048343
738.6575736166977,0,0,-2.402845768415494
737.8997913879361,0,0,3.6345810908638496
737.3416590884957,0,0,2.6769921815952693
736.4036147008945,0,0,4.49917966423944
733.025058196054,0,0,16.204705152529783
731.621080892192,0,0,6.73395227143066
733.7733231117193,0,0,-10.322885094358261
734.0588621434736,0,0,-1.3695422327517528
733.3256058270675,0,0,3.5169464804172943
733.0336998825011,0,0,1.4000801103053802
732.6695445291167,0,0,1.7466128279502267
732.1294143319361,0,0,2.5906479813935803
732.1677426868599,0,0,-0.18383581557151066
732.2403974060754,0,0,-0.3484767240507369
732.1561099407442,0,0,0.40427132764849766
731.7804758660702,0,0,1.8016686761383345
732.5605161547004,0,0,-3.7413383100848727
733.5248599362587,0,0,-4.625320495140344
735.1982320530489,0,0,-8.026061344304392
736.1002690881332,0,0,-4.3264761649723456
736.7815903389446,0,0,-3.2678482564175453
737.0920532073668,0,0,-1.4890854234292428
737.9735447968003,0,0,-4.227933225547447
739.454677436811,0,0,-7.104015483765063
740.2325673687036,0,0,-3.7310244684025164
741.6546113242638,0,0,-6.820606072674761
742.8689576991659,0,0,-5.824417892712144
743.6804313473517,0,0,-3.8921033847026774
745.4808580937018,0,0,-8.635458525418285
747.5456065804758,0,0,-9.903235418548572
748.521837985749,0,0,-4.682337578320007
748.2718648608729,0,0,1.198956056786324
747.9522871810698,0,0,1.5328031563539768
747.6665890800548,0,0,1.3703051829834905
747.3062187485718,0,0,1.7284585766240965
746.9719919319164,0,0,1.603065395002549
746.9056862918999,0,0,0.3180243825661785
746.976271454591,0,0,-0.3385504276499746
746.394481094594,0,0,2.7904642798867587
746.0581470806243,0,0,1.6131722294231567
746.3337151841861,0,0,-1.3217182726596122
747.2244096729014,0,0,-4.272073457980098
748.1036871995452,0,0,-4.217313827989796
747.9893238746815,0,0,0.5485253708274279
747.6683651885711,0,0,1.5394269319193779
749.8665725184464,0,0,-10.543349384189556
749.8859582546336,0,0,-0.09298057872559891
