d_t,tau_t,n_t,v_t
716.5468797394373,0,0,0
718.0236393088474,0,0,-8.85712200242576
719.5365497076806,0,0,-9.073942880598654
719.3608879822698,0,0,1.053561707232829
720.5019563104219,0,0,-6.843755479833519
719.5035846990273,0,0,5.987907137390066
719.6573782118949,0,0,-0.9224033044143712
719.8831186784727,0,0,-1.3539176551013052
720.140057566896,0,0,-1.54103560868871
718.4440613654033,0,0,10.172031780550341
716.5652086816251,0,0,11.268745291730806
716.5288574432228,0,0,0.21802286583249153
716.5129898158173,0,0,0.09516885126817042
715.472253109261,0,0,6.241999153628998
714.6101652964188,0,0,5.170521385683691
714.5803685789996,0,0,0.1787109878416806
714.5063991343785,0,0,0.4436445911924631
715.2080151766559,0,0,-4.208064070843962
715.7853687619097,0,0,-3.4627784028335973
715.5686596863942,0,0,1.2997503186252435
716.2884311937235,0,0,-4.31695462574975
716.2532295551035,0,0,0.21112794147426053
715.6936990186845,0,0,3.3558815719244084
714.6052475746956,0,0,6.528176578518611
713.3570318880729,0,0,7.4863903717073415
712.3644722920275,0,0,5.953048565898075
710.5084468603449,0,0,11.131834882630608
709.2267368104095,0,0,7.687278633005368
708.8711343387943,0,0,2.132787584859696
710.5584621243022,0,0,-10.1200414501438
711.6031342678023,0,0,-6.265602620209761
712.2493858282021,0,0,-3.8760059750320934
711.4103521316273,0,0,5.032250319310856
704.0289914258433,0,0,44.270992834098415
687.7965770853291,0,0,97.35672426710006
666.136382833658,0,0,129.91077698580784
641.2692818185293,0,0,149.14475727800567
612.2039285967322,0,0,174.32450404360048
578.3018109723458,0,0,203.3338386015857
539.5564963712987,0,0,232.38175363977908
500.30809885009455,0,0,235.39908082930125
461.44464778637507,0,0,233.09029759270052
422.2659257719393,0,0,234.98118987615496
382.80031150902255,0,0,236.70187596411523
345.0116701553571,0,0,226.64393968276465
310.3620373175191,0,0,207.81719092335533
276.4138628996558,0,0,203.6100722196475
241.18644983569467,0,0,211.28252817890177
210.6074850385482,0,0,183.40265235213582
184.9949973250341,0.16673131170662905,1,153.61534346098335
162.16411191197534,0.3334626234132581,1,136.93220055289123
141.88081700767793,0.5001939351198872,1,121.65258400885575
123.00255794913535,0.6669252468265162,1,113.22563749609128
109.16699689195896,0.8336565585331452,1,82.98118041271492
102.43372508228764,1.0003878702397744,1,40.38396711901844
99.67812631153981,1.1671191819464035,1,16.527182222355563
98.37711991255088,1.3338504936530327,1,7.803011837861078
99.17814435937152,1.5005818053596618,1,-4.804283242430618
101.03091429381656,1.667313117066291,1,-11.112309472530741
102.9360673067875,1.83404442877292,1,-11.4264860839285
103.86762331049749,2.000775740479549,1,-5.58716892570904
103.78794894593308,2.167507052186178,1,0.47786083938811585
103.7304413787234,2.334238363892807,1,0.34491162230445366
103.64988804695425,2.500969675599436,1,0.48313259785834206
103.60311107640328,2.667700987306065,1,0.28055300514441706
104.22621638339783,2.834432299012694,1,-3.737182300172428
104.80393990577126,3.0011636107193227,1,-3.4649971649594034
104.69694518719628,3.1678949224259516,1,0.641719407589397
104.36621989390129,3.3346262341325805,1,1.983582387193803
103.90503878826725,3.5013575458392094,1,2.766013779376414
103.78992858956912,3.6680888575458384,1,0.6903934091316601
104.3018715726279,3.8348201692524673,1,-3.0704669555984387
104.7494365548253,4.001551480959097,1,-2.684348714204934
104.559882037044,4.1682827926657255,1,1.1368861423870913
104.53520422630106,4.3350141043723545,1,0.1480094559944756
104.66122248708986,4.501745416078983,1,-0.7558164060421448
104.6172825537465,4.668476727785612,1,0.2635373817526668
103.89588108902794,4.835208039492241,1,4.326730578284569
102.91724087720692,5.00193935119887,1,5.869564641481235
102.12334977849906,5.168670662905499,1,4.761499748198141
100.52381263214727,5.335401974612128,1,9.59350184425015
99.08774563481151,5.502133286318757,1,8.613061233888565
97.7283555494248,5.668864598025386,1,8.153178137161259
95.41197525271905,5.835595909732015,1,13.892893140441013
91.16473444431766,6.002327221438644,1,25.473564412871593
85.92476729191932,6.1690585331452725,1,31.427613078569696
81.49070469818292,6.335789844851901,1,26.59406051778879
77.29700465433041,6.50252115655853,1,25.152444378483104
73.43641905724385,6.669252468265159,1,23.15453262839689
70.25734747266215,6.835983779971788,1,19.067033972451558
67.56508926796545,7.002715091678417,1,16.147286176419243
65.39342817636754,7.169446403385046,1,13.02491457284906
62.396862544745794,7.336177715091675,1,17.97242282178124
59.998243038810195,7.502909026798304,1,14.386137081174494
58.308191506970836,7.669640338504933,1,10.136377591829167
57.22829799848576,7.836371650211562,1,6.476848873984735
57.221288070661835,8.003102961918191,1,0.04204325961434823
57.84439756748273,8.16983427362482,1,-3.737207429383649
59.083602692596024,8.33656558533145,1,-7.432347964092846
59.60358872558171,8.503296897038078,1,-3.1187065444589233
58.869931352941556,8.670028208744707,1,4.40023751466104
58.44826163017326,8.836759520451336,1,2.529037398267693
57.904690495211,9.003490832157965,1,3.2601622898445166
57.18806663571071,9.170222143864594,1,4.298076061209299
56.59501137909403,9.336953455571223,1,3.5569519039122413
56.6029712360796,9.503684767277852,1,-0.04774062474582157
56.34101029704351,9.67041607898448,1,1.5711562294730699
56.09280280643519,9.83714739069111,1,1.4886675338166504
55.64766329437185,10.003878702397738,1,2.6698015358181624
55.50945670256716,10.170610014104367,1,0.8289180381899511
55.52039610171714,10.337341325810996,1,-0.0656109463663983
56.15693980558574,10.504072637517625,1,-3.8177814194170683
56.729813095651195,10.670803949224254,1,-3.4359070542997188
57.2570075764476,10.837535260930883,1,-3.1619404621732046
57.999141820008774,11.004266572637512,1,-4.451079020280199
59.37273909205795,11.17099788434414,1,-8.238388206685965
60.45319259080964,11.33772919605077,1,-6.480207512868363
60.592895430437345,11.504460507757399,1,-0.8378920443780555
60.707016347600444,11.671191819464028,1,-0.6844600213060142
61.3930830566103,11.837923131170657,1,-4.114804243950418
62.13736452672357,12.004654442877285,1,-4.4639573844585785
62.80525596517051,12.171385754583914,1,-4.0057949020524735
63.330907299557175,12.338117066290543,1,-3.1526851735657906
64.21030372091798,12.504848377997172,1,-5.274332771448101
64.75481835418259,12.671579689703801,1,-3.265821084780457
65.88635997357501,12.83831100141043,1,-6.786617389440434
66.50695480778643,13.005042313117059,1,-3.7221253036345106
66.42239279948573,13.171773624823688,1,0.5071753315866908
66.43437437508048,13.338504936530317,1,-0.0718615805999761
66.18064603213973,13.505236248236946,1,1.5217798045468065
65.69682519683164,13.671967559943575,1,2.9017994901845316
66.34344392157327,13.838698871650204,1,-3.878208106941438
66.870397426773,14.005430183356832,1,-3.1604951691792933
67.11740560272669,14.172161495063461,1,-1.4814744358775083
67.00258230898544,14.33889280677009,1,0.6886726468228688
66.69586257092021,14.50562411847672,1,1.8396049003975488
66.96275034847035,14.672355430183348,1,-1.6007057991587037
67.12088465214902,14.839086741889977,1,-0.9484379512164399
67.17952087527654,15.005818053596606,1,-0.3516809321976347
66.9180342833843,15.172549365303235,1,1.5683112500928031
67.41758347370862,15.339280677009864,1,-2.996133031108726
68.15345329617179,15.506011988716493,1,-4.413507066734814
69.17332159303679,15.672743300423122,1,-6.116837242062255
69.3813414327381,15.83947461212975,1,-1.2476351176756029
70.00235037226138,16.00620592383638,1,-3.724608972164572
70.82605416164772,16.17293723554301,1,-4.940306538436436
71.85675367259817,16.33966854724964,1,-6.18179932971448
72.71642488306152,16.50639985895627,1,-5.156027393198798
72.6285735307021,16.673131170662902,1,0.5269037438750585
72.65947716489724,16.839862482369533,1,-0.18534991345547305
73.20075009546983,17.006593794076164,1,-3.246378409863302
73.14507978244053,17.173325105782794,1,0.3338923712616755
72.59206482981445,17.340056417489425,1,3.3168032264937697
72.16213607207632,17.506787729196056,1,2.5785723949356507
71.6308430398634,17.673519040902686,1,3.186522236133799
71.01653670889341,17.840250352609317,1,3.684408913251278
70.40494208109703,18.006981664315948,1,3.6681450024966265
70.48051464230682,18.17371297602258,1,-0.45325956136394546
71.11223224609327,18.34044428772921,1,-3.7888360459731163
72.638844141717,18.50717559943584,1,-9.156119987287513
73.39150311202295,18.67390691114247,1,-4.5142028968756645
73.61551261895,18.8406382228491,1,-1.343535923961393
74.33709242655205,19.007369534555732,1,-4.327800220702944
75.110451156792,19.174100846262363,1,-4.638353302232196
75.27599239872133,19.340832157968993,1,-0.9928623498183095
75.26370229346789,19.507563469675624,1,0.07371204081370525
75.0452726127132,19.674294781382255,1,1.3100699473834763
74.74183725274554,19.841026093088885,1,1.8199062723237764
74.22340930692988,20.007757404795516,1,3.10936164604676
74.0646568347425,20.174488716502147,1,0.9521455242115499
73.73837413963257,20.341220028208777,1,1.9569371329845515
73.16279160529804,20.507951339915408,1,3.452156217347415
72.90694491752028,20.67468265162204,1,1.5344849456227825
72.87878194127192,20.84141396332867,1,0.16891234141975242
73.48744477367396,21.0081452750353,1,-3.6505610504222568
74.52023734287197,21.17487658674193,1,-6.1943528100783585
75.73803027464658,21.34160789844856,1,-7.303924615655696
77.19203835623617,21.508339210155192,1,-8.720666002724084
79.47858605481044,21.675070521861823,1,-13.713966951795754
80.94323756154837,21.841801833568454,1,-8.784501793610636
81.77765735666951,22.008533145275084,1,-5.004577643996067
82.82777657290104,22.175264456981715,1,-6.298272384969096
82.89891425380388,22.341995768688346,1,-0.42666059646916465
81.11006555798771,22.508727080394976,1,10.728930741957619
79.43686285549302,22.675458392101607,1,10.035323811515164
78.30760623396833,22.842189703808238,1,6.7729127178682855
75.77433058942685,23.00892101551487,1,15.19376065965872
73.99338492366672,23.1756523272215,1,10.681530946591362
72.45840405060152,23.34238363892813,1,9.20631438302407
71.55844103699356,23.50911495063476,1,5.397684480474085
73.40395008350225,23.67584626234139,1,-11.068761036055113
75.20182087375582,23.842577574048022,1,-10.783042320311138
77.02740127138331,24.009308885754653,1,-10.949235503164985
78.99318244884056,24.176040197461283,1,-11.790114030387537
81.13471888106726,24.342771509167914,1,-12.844236696193136
82.4053859768827,24.509502820874545,1,-7.621046597721453
84.79180340674368,24.676234132581175,1,-14.312953010649784
88.0799752371583,24.842965444287806,1,-19.721381645460166
90.69797516441635,25.009696755994437,1,-15.701909260238644
93.75277659912685,25.176428067701067,1,-18.32170216525108
97.80034420723436,25.343159379407698,1,-24.275989714693683
102.35163635990219,25.50989069111433,1,-27.297165158011964
107.14335842170124,25.67662200282096,1,-28.73918529610258
112.85895121298161,25.84335331452759,1,-34.28026045484009
119.2637178185404,26.01008462623422,1,-38.41370010228346
126.17264292798421,26.17681593794085,1,-41.437478292022114
132.55887958993588,26.343547249647482,1,-38.302563547203
139.53153263634943,26.510278561354113,1,-41.81969766232167
148.09197707252565,26.677009873060744,1,-51.342752291415415
159.31146982818993,26.843741184767374,1,-67.29085641337399
171.6004680826479,27.010472496474005,1,-73.70540139503603
185.18655553086333,27.177203808180636,1,-81.48491911417781
200.30648489130024,0,1,-90.68440238172589
216.9547710669113,0,1,-99.8509878270761
234.07433935234963,0,1,-102.67758413345271
251.71803487775762,0,1,-105.82112828604646
268.7231724779537,0,1,-101.99126622429125
285.33090511039165,0,1,-99.60776090852069
302.1562040806215,0,1,-100.9126528065386
318.74064551886426,0,1,-99.46806792610028
335.60951890010523,0,1,-101.17399790461965
352.9198837186677,0,1,-103.82191947857271
371.5049199062418,0,1,-111.4669824002543
390.51254871589003,0,1,-114.00155504739847
409.45413319920044,0,1,-113.60544272955127
428.0437407615478,0,1,-111.49440001441695
446.86179416918026,0,1,-112.86454364818802
467.4012176614919,0,1,-123.18875970010747
490.3037106252466,0,1,-137.36167927505196
512.6106901126865,0,1,-133.78998377155446
533.382552901834,0,1,-124.5828547531399
557.0254958847793,0,1,-141.80265686715228
585.2419455916181,0,1,-169.23305777433632
617.9187528734624,0,1,-195.98482700922145
647.0329264401603,0,1,-174.61731254130325
675.040937433393,0,1,-167.98291038766607
704.3804550203339,0,1,-175.9688524406566
732.9588637859349,0,1,-171.4039700946272
758.8147202025831,0,1,-155.07498952651844
780.5300419933973,0,1,-130.24141397641753
798.4187981056277,0,1,-107.29092171785041
813.7026327978678,0,1,-91.66745307643586
829.1831558580711,0,1,-92.84712572430325
842.8601968129163,0,1,-82.03042856707417
856.0556052350098,0,1,-79.14175380153762
869.2991344238618,0,1,-79.4303664578286
