d_t,tau_t,n_t,v_t
1051.903761922493,0,0,0
1050.736693193824,0,0,7.0000151065661695
1049.614326075298,0,0,6.7318972668863495
1048.9332757740817,0,0,4.084902867959899
1047.125820136646,0,0,10.841021146139036
1044.0876825523237,0,0,18.222584894669012
1038.986119094018,0,0,30.59890167391842
1031.1334221515585,0,0,47.100051500133596
1019.6170480661111,0,0,69.07458883157776
1003.6155934241614,0,0,95.9758594066962
983.6585433924133,0,0,119.70130659234026
964.2716000246193,0,0,116.28183765962066
946.3814663826078,0,0,107.30405388840863
930.7843688766387,0,0,93.55054717719187
918.3391642967704,0,0,74.64566389568415
906.4000349288536,0,0,71.61025214854543
894.1421951477771,0,0,73.52185996729237
879.9000566786476,0,0,85.42357616540521
863.1642591653637,0,0,100.38040822757101
846.4252360735003,0,0,100.39975507341538
830.1354386224749,0,0,97.7053239787623
815.2052554019042,0,0,89.5504313674765
800.9117516181866,0,0,85.73166254390014
787.1717188241447,0,0,82.4119734856604
772.8505442806986,0,0,85.89763026401079
758.3511901994277,0,0,86.96634149396306
744.4536662415838,0,0,83.35659696727993
728.6634795909902,0,0,94.70868542225311
710.8945873703505,0,0,106.57685440109819
693.0472369180932,0,0,107.04744263045103
672.7760086125348,0,0,121.58573088441702
650.3631250682076,0,0,134.43126316214057
627.872915274884,0,0,134.895061820962
605.9395576624458,0,0,131.5550925607383
584.1143163972132,0,0,130.90661655832798
563.2040225443279,0,0,125.4188114695481
541.8435680313955,0,0,128.11885075884132
520.2546296536908,0,0,129.48928462081025
498.47865756130795,0,0,130.61110272459695
477.7635533041042,0,0,124.24807483266328
459.0432349486551,0,0,112.28345689403248
444.4698931138271,0,0,87.4101160377222
434.46045309596695,0,0,60.0360798058574
427.96961060738056,0,0,38.931722149960166
423.33693124107685,0,0,27.78656025253027
420.240847869422,0,0,18.570140592739843
418.3180934535055,0,0,11.53257698283348
416.87610467791677,0,0,8.648970677273187
415.7968729975628,0,0,6.473173241972549
415.23646647100463,0,0,3.3612880333101187
414.74915707417597,0,0,2.9228554030942115
414.2834606668778,0,0,2.7932218609600827
413.98186393800484,0,0,1.808960866091701
414.58315175340863,0,0,-3.606491792493825
415.3117213892794,0,0,-4.369921266845561
415.8700213036272,0,0,-3.3486526872213083
416.1101950171146,0,0,-1.4405489422456834
415.8977464167597,0,0,1.2742552133579805
415.24457328782677,0,0,3.91769709650959
414.38917340008953,0,0,5.130642257157261
413.71862090042833,0,0,4.021937622069222
413.77119268814556,0,0,-0.3153227390639561
414.3037556567858,0,0,-3.194283879006305
415.5545662430433,0,0,-7.502294238696137
418.56667459327554,0,0,-18.066462956545134
421.52976922355157,0,0,-17.77248131545227
423.32876555609744,0,0,-10.790282692983096
423.6116808165194,0,0,-1.6969104288234216
423.3500496400926,0,0,1.569249644299159
422.70886473874083,0,0,3.845792355933979
422.273334620428,0,0,2.6122860913526065
422.3172264306543,0,0,-0.2632607035825083
422.2987209990086,0,0,0.11099457803227929
422.31550280665437,0,0,-0.10065637451348909
422.30621300266205,0,0,0.05571974185052882
422.4064943896036,0,0,-0.6014823345484898
422.62666478945954,0,0,-1.3205701490845299
422.70669316934783,0,0,-0.48000589374968966
422.7025010764322,0,0,0.02514394655309734
422.8034593081665,0,0,-0.6055420130040627
423.0002111156478,0,0,-1.1801066987580375
423.426497095121,0,0,-2.55684024661788
423.8702350326041,0,0,-2.6615161467661013
424.295453330492,0,0,-2.5504363502212146
424.59890715890606,0,0,-1.8200996486867167
424.7184939282963,0,0,-0.7172749742270556
424.78425762479725,0,0,-0.39444709438425984
424.7247002515706,0,0,0.3572219030917359
424.2511089429167,0,0,2.840575052248024
423.61074238817827,0,0,3.8408839572123012
422.92460305786193,0,0,4.115426589230476
422.2964476429696,0,0,3.7676422009289396
420.9976789594413,0,0,7.789944312021814
419.91113177407976,0,0,6.517051245304489
418.44058829791214,0,0,8.820240226791066
415.7902745539407,0,0,15.89643847804839
413.5100140493108,0,0,13.676879165051604
411.7070612035771,0,0,10.814013645071864
411.08663179165757,0,0,3.721302053005883
412.1962779647024,0,0,-6.655597723979987
415.3904862895434,0,0,-19.158688754267057
421.22579125795914,0,0,-34.99984356269909
429.55309317301084,0,0,-49.94670645385335
438.9142586363893,0,0,-56.14776409393736
448.91447285036725,0,0,-59.9807439332055
460.24866304925865,0,0,-67.98185973453525
473.37953284065554,0,0,-78.75824674607104
487.75573949577455,0,0,-86.22770989307942
503.34624804715077,0,0,-93.51102698394774
520.0894549129661,0,0,-100.42484912327421
537.2593081764094,0,0,-102.98385113848917
554.5724989289116,0,0,-103.8435816445872
574.1698999224755,0,0,-117.54415111511074
598.6119789279848,0,0,-146.6022677769678
625.1944382888418,0,0,-159.44015337289102
649.3540848986535,0,0,-144.9082535446427
