d_t,tau_t,n_t,v_t
806.818525013078,0,0,0
806.3275256494958,0,0,2.944851597307712
805.8770075571097,0,0,2.702058337306101
805.8030798721403,0,0,0.44339377464557383
805.3459735928723,0,0,2.741572100666236
771.8103211052014,0,0,201.1357389031311
750.1461913494724,0,0,129.93427659455412
736.1689794972574,0,0,83.8306883915385
726.8196117633522,0,0,56.07441179584804
720.5764261057072,0,0,37.44456025781849
715.5262510331307,0,0,30.28927781221166
711.6367128626109,0,0,23.328161997356446
708.3253519395234,0,0,19.860446320077305
706.1376008515272,0,0,13.121406592045155
702.8118060930235,0,0,19.94701568540299
701.2954017580153,0,0,9.094891071820566
701.6383706082996,0,0,-2.057013596144111
701.8113493804552,0,0,-1.0374693966328676
702.9090372887445,0,0,-6.583568594645852
704.7468689484564,0,0,-11.022705730613893
707.0299098558152,0,0,-13.692923375100737
709.3149949541655,0,0,-13.70518375577171
711.4078762346742,0,0,-12.552408901135939
714.793676073297,0,0,-20.30690628637287
718.0735924897722,0,0,-19.671852581690096
720.4218500611814,0,0,-14.084071330770021
722.2695748439897,0,0,-11.08204140701928
723.499672752974,0,0,-7.377719933664756
724.1777009872216,0,0,-4.066588832368966
726.4463515361008,0,0,-13.60661477004442
725.1368182271309,0,0,7.8541471591988845
722.5284159852579,0,0,15.644332922062434
721.4718199664385,0,0,6.337113048433337
720.1354161580716,0,0,8.015307516907571
718.3205485494117,0,0,10.88497495652955
717.6712968395096,0,0,3.8939967681642393
716.0219493858312,0,0,9.892239875921996
714.2063732595191,0,0,10.88922441079504
713.3802119684567,0,0,4.9550418555918805
712.783636118117,0,0,3.5780644051567942
712.4421729799097,0,0,2.0479828336945647
712.3290983725711,0,0,0.678184052228978
712.5897762164661,0,0,-1.5634593889822537
712.9357071054055,0,0,-2.0747789231720457
713.2506266783691,0,0,-1.888783318779404
713.3416821729259,0,0,-0.5461207049896424
714.2637464503797,0,0,-5.530236211448197
715.0845521146449,0,0,-4.922920579480402
715.7677810101892,0,0,-4.097780676722866
715.9844861049486,0,0,-1.2997254004384615
716.3743394835508,0,0,-2.3382114720404856
717.9222043762113,0,0,-9.283581079030727
719.5757146031128,0,0,-9.917206811288112
720.69052468158,0,0,-6.686261701679503
720.6413312991565,0,0,0.2950456182872548
720.7839825493934,0,0,-0.8555749625686231
720.8448923926861,0,0,-0.3653170708893175
721.01187190303,0,0,-1.001487810832307
722.257463173907,0,0,-7.470643987953824
723.3711303228,0,0,-6.679406788554013
722.9472273997554,0,0,2.5424293647220546
723.9270087871896,0,0,-5.876404325144959
726.2579076998599,0,0,-13.979959843655838
728.1446821741152,0,0,-11.31624852572778
729.7719283529653,0,0,-9.759683747934833
730.5122468269966,0,0,-4.440185064318003
730.93375671281,0,0,-2.5280767198199903
729.7603778550925,0,0,7.037537845642972
729.4732665645827,0,0,1.7219984488259164
728.5139963969564,0,0,5.753384820652608
727.2120545353553,0,0,7.808616171649872
726.0370451827532,0,0,7.047317014052125
724.8529754537982,0,0,7.101658151239377
723.4972159253641,0,0,8.131396716578035
722.3156080175337,0,0,7.086892963321074
721.2944669047546,0,0,6.124466262247329
721.0781370948278,0,0,1.2974745662814893
720.2609968219217,0,0,4.900936775835444
719.4613452795389,0,0,4.796045161230103
719.4337122205358,0,0,0.16573393771893158
718.6506432668696,0,0,4.696588285129034
718.3689894167319,0,0,1.6892665286050346
718.3372559281244,0,0,0.1903269567036437
717.9577976181552,0,0,2.275865292516664
717.4295085849875,0,0,3.168502687689213
717.3571204620272,0,0,0.4341599915131327
717.1078858825512,0,0,1.494826478224963
717.9594983718068,0,0,-5.107689714656597
718.4731273189922,0,0,-3.080576346386619
718.719144221287,0,0,-1.475527915967254
719.2623550586775,0,0,-3.2579987283350857
718.743640004096,0,0,3.1110811343769686
718.3668499110945,0,0,2.259862210675864
718.2616909169645,0,0,0.6307088253140952
718.7075532491456,0,0,-2.674134629265849
718.1816698075186,0,0,3.154074746196028
718.3069888970665,0,0,-0.7516224019841947
719.754804980198,0,0,-8.683521448808554
722.8752218932265,0,0,-18.715227375360048
726.2154445439231,0,0,-20.033549405244
728.2344471565617,0,0,-12.109309114820768
728.1463535791509,0,0,0.5283561067334994
723.3087863930155,0,0,29.01412611055068
707.9792578339222,0,0,91.94143620445202
684.2413550847173,0,0,142.37208031742745
656.0502219130046,0,0,169.08108178582825
621.1287785187036,0,0,209.4472538817878
581.1763208357065,0,0,239.6216116570275
535.6027600439019,0,0,273.3351267781768
489.2472464568205,0,0,278.02502071488107
442.53679770012167,0,0,280.1538043319574
397.13448068797976,0,0,272.30806329200504
351.1911811956385,0,0,275.55269707178775
307.7019024456694,0,0,260.8342932631213
265.6733261857507,0,0,252.07348341271128
225.8328060453346,0,0,238.9502473426965
185.9344428525012,0.16673144549324448,1,239.29717081742666
151.95856216004256,0.33346289098648896,1,203.7760819019305
123.02274268283115,0.5001943364797334,1,173.54746365696093
102.28977987683511,0.6669257819729779,1,124.34944556895888
88.55678617402143,0.8336572274662224,1,82.36594879980281
82.75277727361103,1.0003886729594669,1,34.810523493275646
80.16158137546036,1.1671201184527114,1,15.54113496998178
81.30976720578788,1.3338515639459558,1,-6.886438409568289
86.37375666634867,1.5005830094392003,1,-30.372131936959487
95.98616259672862,1.6673144549324448,1,-57.65202779801618
110.70831631010839,1.8340459004256893,1,-88.29860300093344
130.18750303211468,2.0007773459189337,1,-116.82971178220569
152.28676270595275,2.1675087914121782,1,-132.54404175805865
178.32209814692695,2.3342402369054227,1,-156.1513208498458
206.28181382317393,0,1,-167.69311627769605
234.3736783334004,0,1,-168.4857012252357
264.7656542438224,0,1,-182.28100776378977
296.77805751802634,0,1,-191.99979451687187
328.56162954572125,0,1,-190.62734047359223
359.6087300585312,0,1,-186.21022819638358
392.1036855424166,0,1,-194.89398288220332
425.04389940832135,0,1,-197.5644952183864
456.69689610787447,0,1,-189.84419289302934
488.47014257787447,0,1,-190.5654111976578
520.4286901667067,0,1,-191.67678594933736
553.5290490944138,0,1,-198.5249922699691
583.7247534190957,0,1,-181.10383578426607
614.6337262448715,0,1,-185.3817840680097
650.220198969527,0,1,-213.4358795929555
685.5106118015415,0,1,-211.66021039171238
717.4887926761495,0,1,-191.79453989621712
745.5706020707361,0,1,-168.42539397119526
