d_t,tau_t,n_t,v_t
830.3712228889777,0,0,0
830.8231539911731,0,0,-2.7105377594230937
830.3393548788989,0,0,2.901671859768763
830.6224136199727,0,0,-1.6976955161710434
830.493027345082,0,0,0.7760173662280773
797.3579735691153,0,0,198.73342193973758
778.1036463643892,0,0,115.4812772725298
766.0774545040333,0,0,72.12924045549136
758.3759606120284,0,0,46.19108951971121
752.8035579614752,0,0,33.421483322707616
746.9856194945514,0,0,34.89412837486378
742.8479994538442,0,0,24.816117545359152
741.1389330158612,0,0,10.250432180951151
738.8374923347402,0,0,13.803302841845204
733.6995397433,0,0,30.81579125130815
729.3965784529482,0,0,25.80778131484649
727.0245268456775,0,0,14.226804523023752
726.1130893078246,0,0,5.466509938584405
726.8467403430627,0,0,-4.400203534549881
729.0339771816529,0,0,-13.118344833982073
731.1064151519099,0,0,-12.429818052257326
732.9136118117017,0,0,-10.838985768569309
734.6066422911134,0,0,-10.154253646203756
735.9785996235378,0,0,-8.228559919397682
737.0969322095901,0,0,-6.707400060237788
737.2631630496414,0,0,-0.9969992473430915
737.8049792722138,0,0,-3.249639873902084
738.3283910954412,0,0,-3.139256191253008
738.9595387726281,0,0,-3.7854212787677635
739.4934144467327,0,0,-3.202015011731916
739.5924353606135,0,0,-0.5938956729086262
738.3277613434826,0,0,7.585109013614935
737.6464266673123,0,0,4.086426797343499
737.8561491959608,0,0,-1.2578484422561511
738.4169987207821,0,0,-3.363795514400181
740.4792642685196,0,0,-12.368807125569482
743.9929743114715,0,0,-21.074105545780764
748.4949103454566,0,0,-27.00116799075767
754.5010681717686,0,0,-36.02300770668647
759.6230862218471,0,0,-30.720220984446115
765.0532065919505,0,0,-32.56811985251824
768.7344314010271,0,0,-22.078805369794903
768.754677331657,0,0,-0.12142859648406788
764.2708022899373,0,0,26.89284395359813
753.3363173493252,0,0,65.58153259954857
735.7788974101381,0,0,105.30377190691078
711.0969168930034,0,0,148.03460050449291
677.2711812328537,0,0,202.87591029190733
639.257991220537,0,0,227.9909180492268
599.8870484942654,0,0,236.13428322426446
560.5699869931798,0,0,235.81112092213255
519.0714944396152,0,0,248.8946445136707
476.74447969821045,0,0,253.86385478433286
435.6884721517059,0,0,246.24076140230986
395.5500377234964,0,0,240.7374522206918
354.84850067103713,0,0,244.11476110260986
316.15035326641873,0,0,232.09907273566228
280.24552047742645,0,0,215.3456678409251
246.60293641849134,0,0,201.77742574773814
213.75328712609561,0,0,197.02165741264474
184.36752516944145,0.16673115901971625,1,176.24637248025877
157.77090999817406,0.3334623180394325,1,159.5179648941461
138.05282160074486,0.5001934770591487,1,118.26276811941013
123.69869009862282,0.666924636078865,1,86.09147556171335
112.2335049069392,0.8336557950985812,1,68.76450244268882
104.45599322137069,1.0003869541182975,1,46.64701985697112
100.20027683889681,1.1671181131380137,1,25.524421514820947
99.62184656383552,1.33384927215773,1,3.469239213966559
103.21254139866366,1.5005804311774462,1,-21.535835628681355
110.25273492713752,1.6673115901971625,1,-42.22482210203643
120.51652795567108,1.8340427492168787,1,-61.55893768674543
133.80184691528683,2.000773908236595,1,-79.68108083531489
151.99281151634568,2.167505067256311,1,-109.1035695308022
171.34364079663015,2.334236226276027,1,-116.06006576129063
192.53526100625783,2.500967385295743,1,-127.10053918069224
215.83262772886016,0,1,-139.73013118590137
240.4509833129775,0,1,-147.65299856882893
266.97145790106674,0,1,-159.0612981041722
294.94131869107485,0,1,-167.75425154155278
323.520477345899,0,1,-171.4086246557226
351.71928394709585,0,1,-169.12739506514373
379.9727249961794,0,1,-169.45507495538098
410.5788479501232,0,1,-183.56570621766357
440.27665921713634,0,1,-178.1179441300551
469.1427490338908,0,1,-173.12954570981552
498.21630298400373,0,1,-174.37384902167514
527.8440457701895,0,1,-177.69769586188886
557.3007972820719,0,1,-176.67214505717627
584.2647054198442,0,1,-161.72087026986793
610.9752051043372,0,1,-160.20100766728584
639.6766458784227,0,1,-172.14203357568903
671.9802302686651,0,1,-193.7465353217055
701.0579720864107,0,1,-174.39896650815655
724.9823621757072,0,1,-143.49081617352266
744.1731402598112,0,1,-115.10013003529068
762.0927378710505,0,1,-107.47599738762842
778.9520471614933,0,1,-101.11672820824757
795.7490736427612,0,1,-100.74317590080251
812.763010360324,0,1,-102.04413390751276
829.5783016862135,0,1,-100.85272257899399
847.6228723431886,0,1,-108.22554562126753
866.7975981965582,0,1,-115.00385390532838
886.8084428743099,0,1,-120.01862636476606
905.466454000696,0,1,-111.90476474873996
920.6184139498406,0,1,-90.8765946223217
930.6150920033348,0,1,-59.95686776406355
934.6489811773764,0,1,-24.19397308672591
932.1796345382594,0,1,14.810348909198286
921.6785565600644,0,1,62.98209668747768
906.3799076504354,0,1,91.75638794557858
887.2555497581459,0,1,114.70176303415484
864.178247138392,0,1,138.41025729944698
837.0126440580465,0,1,162.9305718263081
805.2545824124034,0,1,190.47466491783746
768.2830118978604,0,1,221.74361848088014
727.68238563117,0,1,243.50953058443855
681.7553078556801,0,1,275.4558778665891
631.736447571419,0,1,299.9970766012986
581.0450685255958,0,1,304.0306283712029
530.8170714312996,0,1,301.25141209122523
479.13930249935964,0,1,309.94667844796174
430.4376959429447,0,1,292.09661135178646
386.0653858749281,0,1,266.13087996808974
343.6705190317882,0,1,254.27080992177721
303.02015595904584,0,1,243.80783599024466
