d_t,tau_t,n_t,v_t
749.8117448601402,0,0,0
750.636377727159,0,0,-4.945988324460555
753.4238102784587,0,0,-16.718480920836736
751.9534614308294,0,0,8.818867794524117
750.7968984113049,0,0,6.936841132406647
749.4043072124465,0,0,8.352492467587783
748.5291880515433,0,0,5.2487953432977195
748.3814920674853,0,0,0.8858519250652532
748.8276433060187,0,0,-2.67592877386402
749.1637986584548,0,0,-2.0161947393200537
749.7205501770411,0,0,-3.3392878463704556
748.6703271926139,0,0,6.299034184552434
747.4594303923379,0,0,7.262724632772051
748.532199910408,0,0,-6.434263929345187
747.3551792170073,0,0,7.0595423006290945
746.5249731124485,0,0,4.979415524496301
746.3883412258875,0,0,0.8194916097906183
746.7811172499689,0,0,-2.3557945686273527
746.1241233931496,0,0,3.9405219886734977
746.1730214861299,0,0,-0.2932812972190841
747.7003444816431,0,0,-9.16058770589349
748.7891178646252,0,0,-6.530252013456724
749.6637909480947,0,0,-5.246119857191597
749.8747202464588,0,0,-1.2651131051404525
750.1356032547902,0,0,-1.5647257887285233
751.5343846747878,0,0,-8.38962021583137
751.2371632975439,0,0,1.7826762919876693
750.9584828134645,0,0,1.671471603472433
751.1950459383282,0,0,-1.4188598349274715
750.9929734114867,0,0,1.211991903822267
751.63424568424,0,0,-3.8462269704388157
751.2926761788423,0,0,2.048667780846878
751.0101347736982,0,0,1.6946286607170966
751.322989843645,0,0,-1.8764441548387623
751.6845487046373,0,0,-2.16856006666098
752.3712366072069,0,0,-4.118621127648796
753.0350651617775,0,0,-3.9815151828949342
755.3183697978391,0,0,-13.69481926178023
757.7139157250859,0,0,-14.368020801432637
759.1294708465401,0,0,-8.490225630532157
759.5368328205611,0,0,-2.4432782731796996
759.0219399095873,0,0,3.0882280198585206
758.7638036771642,0,0,1.5482511584828018
758.5656045838931,0,0,1.188759798989646
758.0361358133946,0,0,3.1756512040554123
757.2129344682678,0,0,4.9374023332303025
757.8850932520305,0,0,-4.0314782852305715
758.347622107488,0,0,-2.7741585502027406
756.3431735288426,0,0,12.022294603417276
754.2359611556304,0,0,12.638651952769965
753.0302004543069,0,0,7.231919305374229
754.8578825886441,0,0,-10.962083684508714
759.1077253021879,0,0,-25.48973401699317
763.6312067865406,0,0,-27.130966400118332
770.3145526406531,0,0,-40.0854148371172
775.7198447103174,0,0,-32.419895611857896
781.6400253869595,0,0,-35.50809781718159
792.0178038236145,0,0,-62.243906390842646
804.9471974899785,0,0,-77.54800066042961
820.0464837293373,0,0,-90.5625963194214
841.0256184078581,0,0,-125.82878918270919
864.01039675122,0,0,-137.85825168181324
885.222429587482,0,0,-127.22566725420829
905.2991083620464,0,0,-120.41603334574454
926.4149904885561,0,0,-126.64897390757712
947.0409945413344,0,0,-123.71078003974817
964.0562257552496,0,0,-102.05406343583947
972.9561300759442,0,0,-53.37990349342315
972.1038027875412,0,0,5.11209410352532
961.0504677856069,0,0,66.29576391195165
942.5912354304354,0,0,110.71490278727177
921.9529248372803,0,0,123.78459228693431
900.5602308063419,0,0,128.3092381319771
876.861409412025,0,0,142.14094369474898
850.435080525034,0,0,158.50000571275098
823.2810605418589,0,0,162.86455605932142
794.9922898532212,0,0,169.67057115387004
765.9755202200961,0,0,174.03696791497836
734.9093434577043,0,0,186.32891520306453
697.6627645588217,0,0,223.39777096922117
660.429428964885,0,0,223.31834018946498
626.4378681282902,0,0,203.87480265705037
595.1322282218084,0,0,187.76516879199727
566.3330768619885,0,0,172.73173563282597
540.5120039843325,0,0,154.86979731916293
517.6787035960285,0,0,136.94971622671076
495.7114848883433,0,0,131.75512594090827
474.5777625627414,0,0,126.75597596867001
455.5594952479835,0,0,114.06788627078905
438.67816474777874,0,0,101.25095287217383
424.09421162164926,0,0,87.47172805163778
414.00599012112514,0,0,60.50719993315876
409.65852768409235,0,0,26.075238223682323
409.4640919025667,0,0,1.166188183548748
414.3373704282427,0,0,-29.228981348965114
424.7178011759488,0,0,-62.25981443915854
439.1661758759792,0,0,-86.6585548937949
456.1912825228948,0,0,-102.11329437153546
476.8192776560099,0,0,-123.72272215422436
499.0378533624123,0,0,-133.26271656777843
522.3313147773707,0,0,-139.7096729980584
545.9158606119996,0,0,-141.4555410063604
569.0522005499932,0,0,-138.7672887908909
594.1387082393206,0,0,-150.46401749842573
621.4155035665493,0,0,-163.60093880915767
649.0616801380952,0,0,-165.8164160169389
676.7008763532914,0,0,-165.7745491906372
705.912575881192,0,0,-175.2061196941611
735.6072366117527,0,0,-178.10282750810006
763.3510099519002,0,0,-166.4017825446567
787.5416168697933,0,0,-145.09057807754962
809.6827139904095,0,0,-132.79801500661029
832.2421115392904,0,0,-135.30690001114928
854.2548897662454,0,0,-132.02838311920985
873.2490017423039,0,0,-113.92300722465993
886.9930699207015,0,0,-82.4342606991789
898.3441239907728,0,0,-68.08142525758551
907.983619070878,0,0,-57.81582571678514
917.1008241429251,0,0,-54.68323134036092
927.7292577505464,0,0,-63.74728759070459
937.7975572496684,0,0,-60.38771162475475
947.1171980859681,0,0,-55.89740187186769
957.2727728692983,0,0,-60.91117188685623
969.0168414427275,0,0,-70.43865017875444
979.1884163462687,0,0,-61.00713751097689
985.262892048766,0,0,-36.43352951766835
987.8128818535515,0,0,-15.294345285504946
984.2185832160792,0,0,21.557907532632854
975.8931656674528,0,0,49.93424302941764
964.3008632768586,0,0,69.52838598923215
952.0674604125596,0,0,73.37358254223115
939.535526335892,0,0,75.16411497177172
928.2526300995568,0,0,67.67262776313443
915.9650024197605,0,0,73.69881249009273
901.2718962508052,0,0,88.12640687537609
882.8389078126892,0,0,110.55749685241776
862.6255990588857,0,0,121.23551351578816
844.3092987281365,0,0,109.85762417001287
830.2006278098409,0,0,84.621077362358
819.8927106429671,0,0,61.82489201670121
811.0582186733948,0,0,52.98757287228752
802.8751212173712,0,0,49.08063466076917
793.5829994422238,0,0,55.732347869531864
785.420182661967,0,0,48.95899509294867
777.2140948762815,0,0,49.218526208185565
770.1827720889518,0,0,42.17251312983466
766.1939918678768,0,0,23.923931717148996
766.7494420464731,0,0,-3.331482660991161
767.7786938383579,0,0,-6.173253030764654
768.2767889861774,0,0,-2.9874782877523596
767.5591697512465,0,0,4.3041412722340535
766.2681990872767,0,0,7.742992168501175
764.8252529626839,0,0,8.654511565688605
763.2756882429464,0,0,9.29398926279026
761.9195331253093,0,0,8.133955904812913
761.1757765122306,0,0,4.460908207340574
760.5479383427358,0,0,3.765651819333688
759.7287661676369,0,0,4.913236151269949
759.0277616304598,0,0,4.2044895309662005
758.4062231605453,0,0,3.727867440590389
758.134706563184,0,0,1.6285039975442448
758.459241609089,0,0,-1.9464983899164985
758.9291697602317,0,0,-2.8185380935517506
758.8032314251993,0,0,0.7553537575140223
758.9647633549512,0,0,-0.9688372493185315
757.0069955035505,0,0,11.742312636698093
756.6590325622134,0,0,2.087014372128765
758.0932143773747,0,0,-8.601944934095409
759.5929199795632,0,0,-8.994943926219968
760.7864614463562,0,0,-7.158630701754716
