d_t,tau_t,n_t,v_t
802.7615447989533,0,0,0
802.9459072817292,0,0,-1.1057472595936537
802.9780960686371,0,0,-0.19305805811006432
802.1767637857528,0,0,4.806134971074167
801.5272364646606,0,0,3.8956573187499894
802.335004244715,0,0,-4.844733026669708
800.9425529093919,0,0,8.351478158507316
802.5241728429066,0,0,-9.486050962594561
805.1675352013139,0,0,-15.854042752693639
807.4681879042521,0,0,-13.798579750322666
815.2898130139938,0,0,-46.91160804760316
826.7955727648384,0,0,-69.00787037840203
839.7472705713959,0,0,-77.68014479439684
852.2814117927569,0,0,-75.17577382447688
862.85453670962,0,0,-63.41422466291114
874.322688370272,0,0,-68.78230907090105
884.6020414542509,0,0,-61.65227508257069
896.4444749596834,0,0,-71.02713197602966
909.0862825891388,0,0,-75.82152253597297
925.9620081492548,0,0,-101.21520935707687
946.0703898511033,0,0,-120.60364791631699
960.8435811493446,0,0,-88.60488070851063
970.5478201131275,0,0,-58.20292436443508
975.9864643560791,0,0,-32.619250278043864
974.8584712119249,0,0,6.765342434149411
967.973409399645,0,0,41.29440066347806
956.8581871137476,0,0,66.6655514579145
941.5562802128883,0,0,91.77594794462478
923.6721437103383,0,0,107.26333595719471
903.0708766416323,0,0,123.55981684770974
878.9255470409965,0,0,144.81597142701924
850.8990187195227,0,0,168.09416113724305
820.3562018048967,0,0,183.18605605171373
788.0263135984288,0,0,193.90433861061544
752.8008353761361,0,0,211.2711622544315
715.9747285174215,0,0,220.8712213429287
676.0143640707306,0,0,239.66949681949666
638.03872967002,0,0,227.76572021412582
602.2707080347396,0,0,214.52516427853553
566.1728826082316,0,0,216.50322203119094
531.0627791274068,0,0,210.57918142252032
500.10034397147933,0,0,185.70279217615948
474.9702573779092,0,0,150.7222291965381
454.91594693272356,0,0,120.27934579704873
439.43628073875493,0,0,92.84209138261406
429.8078037126756,0,0,57.748528471431825
424.9392948555942,0,0,29.19976041746504
422.8274301523209,0,0,12.66628965457992
422.0806449678734,0,0,4.478978904898597
422.8343390551673,0,0,-4.520416296466219
424.6676709773084,0,0,-10.995739037086395
429.2772393492062,0,0,-27.64671813045242
435.4138155558432,0,0,-36.805223175610536
445.8994152697057,0,0,-62.88927646354812
462.04775748827944,0,0,-96.85259650616393
480.2500371897205,0,0,-109.17145720309819
498.2356560983779,0,0,-107.87199500083902
513.558755267947,0,0,-91.90305240046452
527.2261976006511,0,0,-81.97295174969105
537.2017192233164,0,0,-59.82999106541451
544.5152236939529,0,0,-43.86406282162229
549.1864199245781,0,0,-28.016342334229925
550.2841102222222,0,0,-6.583595643903081
546.61876301727,0,0,21.983581292197126
539.2862307221654,0,0,43.978185632537404
529.1844447516391,0,0,60.587284276752385
519.0041263463518,0,0,61.058296725808226
510.1015355489143,0,0,53.3948948253002
502.90737240683757,0,0,43.148291667837384
497.3316086422836,0,0,33.44164935276758
494.05834830278746,0,0,19.631969562560254
492.6551462195282,0,0,8.415957709281248
492.0986607872431,0,0,3.3376218007490728
493.3268373563545,0,0,-7.366210603937495
493.68155288188814,0,0,-2.127470374604067
491.5963628702046,0,0,12.50630337818709
490.9614689587126,0,0,3.807890804000092
489.4652127504423,0,0,8.974066616123997
484.977520503868,0,0,26.915744075659536
481.9585180174868,0,0,18.107012206383992
478.7958515356886,0,0,18.968662943794516
480.87363836770146,0,0,-12.461901472170807
490.57876925282585,0,0,-58.20827382363223
503.1564870828594,0,0,-75.43713239861084
516.4907845111464,0,0,-79.97485506776219
531.0073311786293,0,0,-87.06560822271173
548.308404803735,0,0,-103.76631113306884
569.7698319082745,0,0,-128.71878188286203
595.1559971155253,0,0,-152.2581068927733
622.5262585060735,0,0,-164.15808179231976
652.1053811515807,0,0,-177.40612576915422
685.0323043694793,0,0,-197.48516382966778
725.1507092920065,0,0,-240.61737309253033
765.8821891645237,0,0,-244.29440073758028
805.7184468719672,0,0,-238.92514425517044
846.9156832654418,0,0,-247.08785952014892
886.490983540001,0,0,-237.36000496035427
921.5247979152024,0,0,-210.1216237447875
951.5944915086858,0,0,-180.3484135556579
975.1316934369574,0,0,-141.1686159722926
994.4621815673713,0,0,-115.93809084679661
1008.9600265839739,0,0,-86.95344169674935
1018.7065159089631,0,0,-58.45632853006152
1026.7898157075006,0,0,-48.481049214180814
1033.3704452622758,0,0,-39.468513262748566
1040.1032136305525,0,0,-40.380993250944755
1046.3127046363434,0,0,-37.242542841380875
